,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
IRQ002,25,25,25,25,25,25,25,25,25,25,1296,99,99,99,99,99,99,99,99,99,159.5,,
IRQ003,25,25,25,25,25,25,25,25,25,25,1652,99,99,99,99,99,99,99,99,99,195.1,,
ITA002,390,34,34,34,34,34,34,34,34,34,390,103,103,103,103,103,103,103,103,103,76.5,,
JOR002,63,36,36,36,36,36,36,36,36,36,1148,99,99,99,99,99,99,99,99,99,153.5,,
KEN001,36,36,36,36,151,36,36,36,36,36,427,100,100,100,100,100,100,100,100,100,93,,
KEN002,36,36,36,36,427,36,36,36,36,36,36,100,100,100,100,100,100,100,100,100,81.5,,
KEN003,36,36,36,427,354,36,36,36,36,36,427,101,101,101,101,101,101,101,101,101,152.5,,
LBN002,51,51,51,51,51,51,51,51,51,51,1176,99,99,99,99,99,99,99,99,99,168.3,,
LBN004,51,51,51,51,51,51,51,51,51,51,1213,99,99,99,99,99,99,99,99,99,172,,
LBY001,56,34,34,34,34,34,34,34,34,34,390,100,100,100,100,100,100,100,100,100,76.2,,
LBY002,56,34,34,34,34,34,34,34,34,34,390,100,100,100,100,100,100,100,100,100,76.2,,
LKA002,37,37,37,37,37,37,37,37,37,37,37,100,100,100,100,100,100,100,100,100,43.3,,
MAR002,390,34,34,34,34,34,34,34,34,34,390,100,100,100,100,100,100,100,100,100,76.2,,
MDA002,163,34,34,34,34,34,34,34,34,34,390,103,103,103,103,103,103,103,103,103,76.5,,
MDG001,86,86,86,147,25,86,86,86,86,86,86,100,100,100,100,100,100,100,100,100,87.4,,
MDG002,198,86,86,150,198,86,86,86,86,86,86,100,100,100,100,100,100,100,100,100,105,,
MDG008,86,86,86,86,25,86,86,86,86,86,86,100,100,100,100,100,100,100,100,100,81.3,,
MEX001,150,150,150,150,37,57,37,37,150,150,150,100,100,100,100,100,100,100,100,100,101.8,,
MEX002,150,150,150,150,37,150,150,150,150,150,150,100,100,100,100,100,100,100,100,100,133.7,,
MEX003,150,37,37,37,37,37,37,37,150,150,150,100,100,100,100,100,100,100,100,100,77.2,,
MLI001,359,210,210,30,30,210,210,210,210,210,30,102,102,102,102,102,102,102,102,102,145.2,,
MMR001,37,37,37,37,37,37,37,37,37,37,37,100,100,100,100,100,100,100,100,100,43.3,,
MMR002,37,37,37,37,37,37,37,37,37,37,37,100,100,100,100,100,100,100,100,100,43.3,,
MMR003,37,37,37,37,37,37,37,37,37,37,37,100,100,100,100,100,100,100,100,100,43.3,,
MMR004,37,37,37,37,37,37,37,37,37,37,37,100,100,100,100,100,100,100,100,100,43.3,,
MMR005,37,37,37,87,37,37,37,37,87,87,37,86,86,86,86,86,86,86,86,86,56.9,,
MNG001,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,,
MNG002,37,37,37,37,37,37,37,37,37,37,37,100,100,100,100,100,100,100,100,100,43.3,,
MNG003,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,,
MOZ001,86,25,25,25,25,25,25,25,25,25,86,100,100,100,100,100,100,100,100,100,38.6,,
MOZ004,86,25,25,25,25,25,25,25,25,25,86,100,100,100,100,100,100,100,100,100,38.6,,
MOZ009,86,86,86,56,56,86,86,86,86,86,86,100,100,100,100,100,100,100,100,100,81.4,,
MOZ010,86,86,86,86,25,86,86,86,86,86,86,100,100,100,100,100,100,100,100,100,81.3,,
MRT002,117,117,117,34,34,117,117,117,117,117,117,100,100,100,100,100,100,100,100,100,98.7,,
MRT003,1061,34,34,1094,34,34,34,34,34,34,225,100,100,100,100,100,100,100,100,100,165.7,,
MWI002,25,25,25,25,25,25,25,25,25,25,119,100,100,100,100,100,100,100,100,100,41.9,,
MWI005,25,25,25,25,25,25,25,25,25,25,119,100,100,100,100,100,100,100,100,100,41.9,,
MYS001,37,37,37,37,37,37,37,37,499,499,879,100,100,100,100,100,100,100,100,100,219.9,,
NAM002,340,124,124,1295,25,124,124,124,124,124,775,101,101,101,101,101,101,101,101,101,294,,
NER001,52,52,52,30,30,52,52,52,52,52,30,100,100,100,100,100,100,100,100,100,50.2,,
NER002,52,52,52,30,30,52,52,52,52,52,30,100,100,100,100,100,100,100,100,100,50.2,,
NER003,52,52,52,30,30,52,52,52,52,52,30,100,100,100,100,100,100,100,100,100,50.2,,
NER004,52,52,52,30,30,52,52,52,52,52,30,100,100,100,100,100,100,100,100,100,50.2,,
NGA001,36,36,36,36,36,36,36,36,36,36,1514,100,100,100,100,100,100,100,100,100,190.2,,
NGA003,36,36,36,36,36,36,36,36,36,36,1515,100,100,100,100,100,100,100,100,100,190.3,,
NGA004,36,36,36,36,36,36,36,36,36,36,1516,100,100,100,100,100,100,100,100,100,190.4,,
NGA007,36,36,36,36,36,36,36,36,36,36,1348,100,100,100,100,100,100,100,100,100,173.6,,
NGA008,36,36,36,36,396,36,36,36,36,36,1304,100,100,100,100,100,100,100,100,100,205.2,,
NIC001,242,242,57,57,37,57,57,242,242,242,242,100,100,100,100,100,100,100,100,100,133.3,,
PAK001,605,117,117,60,26,117,117,60,60,117,1660,100,100,100,100,100,100,100,100,100,243.4,,
PAK004,363,86,605,605,26,86,605,605,605,605,1640,100,100,100,100,100,100,100,100,100,548.2,,
PAK005,178,60,60,60,268,60,60,60,60,60,393,100,100,100,100,100,100,100,100,100,118.1,,
PAN002,87,87,87,87,87,87,87,87,87,87,87,100,100,100,100,100,100,100,100,100,88.3,,
PER002,25,25,25,25,25,25,25,25,25,25,25,101,101,101,101,101,101,101,101,101,32.6,,
PHL001,37,37,37,37,37,37,37,62,37,37,37,100,100,100,100,100,100,100,100,100,45.8,,
PHL003,37,37,37,37,37,37,37,37,37,37,1365,100,100,100,100,100,100,100,100,100,176.1,,
PHL012,37,37,37,37,62,37,37,37,178,178,37,100,100,100,100,100,100,100,100,100,74,,
PNG003,37,37,37,37,37,37,37,37,37,37,37,100,100,100,100,100,100,100,100,100,43.3,,
POL002,390,34,34,34,34,34,34,34,34,34,390,100,100,100,100,100,100,100,100,100,76.2,,
PRK001,885,60,60,60,26,178,60,117,178,178,1670,100,100,100,100,100,100,100,100,100,262.7,,
PSE002,63,63,63,37,37,63,63,63,63,63,1660,103,103,103,103,103,103,103,103,103,221.5,,
REG001,50,50,50,30,30,50,50,50,50,50,30,100,100,100,100,100,100,100,100,100,49,,
REG002,361,361,361,361,361,361,361,361,361,529,361,100,100,100,100,100,100,100,100,100,351.7,,
REG003,363,87,1053,25,25,86,1583,1583,1583,1583,1583,100,100,100,100,100,100,100,100,100,920.4,,
REG004,58,58,58,58,58,58,58,58,58,58,1557,99,99,99,99,99,99,99,99,99,212,,
REG006,25,25,25,25,25,25,25,25,25,25,1560,99,99,99,99,99,99,99,99,99,185.9,,
REG007,34,34,34,34,34,34,34,34,34,34,362,100,100,100,100,100,100,100,100,100,73.4,,
REG008,34,34,34,34,34,34,34,34,34,34,362,100,100,100,100,100,100,100,100,100,73.4,,
REG011,37,37,37,37,37,37,37,37,37,37,37,100,100,100,100,100,100,100,100,100,43.3,,
REG012,25,25,25,25,25,25,25,25,25,25,25,100,100,100,100,100,100,100,100,100,32.5,,
REG013,28,28,28,28,28,28,28,28,28,28,28,99,99,99,99,99,99,99,99,99,35.1,,
REG014,36,36,36,36,36,36,36,36,36,36,541,99,99,99,99,99,99,99,99,99,92.8,,
REG015,58,58,58,58,58,58,58,58,58,58,58,95,95,95,95,95,95,95,95,95,61.7,,
ROU002,390,34,34,34,34,34,34,34,34,34,390,101,101,101,101,101,101,101,101,101,76.3,,
RUS002,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,9.7,,
RWA002,37,37,37,37,1029,37,37,37,37,37,37,100,100,100,100,100,100,100,100,100,142.5,,
SDN001,56,56,56,34,34,56,56,56,56,56,86,100,100,100,100,100,100,100,100,100,59,,
SDN005,56,56,56,34,34,56,56,56,56,56,711,100,100,100,100,100,100,100,100,100,121.5,,
SDN008,56,56,56,34,34,56,56,56,56,56,847,100,100,100,100,100,100,100,100,100,135.1,,
SEN002,56,30,30,294,359,30,30,30,30,30,294,102,102,102,102,102,102,102,102,102,122.9,,
SLV001,87,87,87,87,37,87,87,87,87,87,87,100,100,100,100,100,100,100,100,100,83.3,,
SOM001,36,36,36,36,36,36,36,36,36,36,36,100,100,100,100,100,100,100,100,100,42.4,,
SOM002,36,36,36,36,36,36,36,36,36,36,823,100,100,100,100,100,100,100,100,100,121.1,,
SSD001,39,39,39,39,39,39,39,39,39,39,39,100,100,100,100,100,100,100,100,100,45.1,,
SVK002,163,34,34,34,34,34,34,34,34,34,390,101,101,101,101,101,101,101,101,101,76.3,,
SWZ001,340,316,316,1289,124,316,316,316,316,316,316,101,101,101,101,101,101,101,101,101,372.6,,
SYR001,25,25,25,25,25,25,25,25,25,25,1668,99,99,99,99,99,99,99,99,99,196.7,,
SYR002,25,25,25,25,25,25,25,25,25,25,25,99,99,99,99,99,99,99,99,99,32.4,,
TCD001,51,51,0,30,30,0,51,0,0,0,30,100,100,100,100,100,100,100,100,100,24.1,,
TCD003,51,51,51,30,30,51,51,51,51,51,30,100,100,100,100,100,100,100,100,100,49.6,,
TCD004,51,51,51,30,30,51,51,51,51,51,30,100,100,100,100,100,100,100,100,100,49.6,,
TCD005,51,51,51,30,30,51,51,51,51,51,30,100,100,100,100,100,100,100,100,100,49.6,,
THA001,37,37,37,37,37,37,37,37,37,37,1654,100,100,100,100,100,100,100,100,100,205,,
THA002,37,37,37,37,37,37,37,37,37,37,1654,100,100,100,100,100,100,100,100,100,205,,
THA003,37,37,37,37,37,37,37,37,37,37,1654,100,100,100,100,100,100,100,100,100,205,,
TTO002,25,25,25,25,25,25,25,25,25,25,25,101,101,101,101,101,101,101,101,101,32.6,,
TUN002,390,34,34,34,34,34,34,34,34,34,390,101,101,101,101,101,101,101,101,101,76.3,,
TUR001,25,25,25,25,25,25,25,25,25,25,1652,99,99,99,99,99,99,99,99,99,195.1,,
TUR002,25,25,25,25,25,25,25,25,25,25,1652,99,99,99,99,99,99,99,99,99,195.1,,
TUR003,25,25,25,25,25,25,25,25,25,25,1652,99,99,99,99,99,99,99,99,99,195.1,,
TUR004,25,25,25,25,25,25,25,25,25,25,1652,99,99,99,99,99,99,99,99,99,195.1,,
TUR005,25,25,25,25,25,25,25,25,25,25,25,99,99,99,99,99,99,99,99,99,32.4,,
TZA001,117,25,25,25,25,25,25,25,25,25,117,99,99,99,99,99,99,99,99,99,41.6,,
TZA002,117,25,25,25,25,25,25,25,25,25,117,99,99,99,99,99,99,99,99,99,41.6,,
TZA003,151,151,151,528,25,151,151,151,151,151,528,99,99,99,99,99,99,99,99,99,208.6,,
UGA005,39,39,39,39,1176,39,39,39,39,39,39,100,100,100,100,100,100,100,100,100,158.8,,
UKR002,30,30,30,30,30,30,30,30,30,30,30,102,102,102,102,102,102,102,102,102,37.2,,
VEN001,25,25,25,25,25,25,25,25,25,25,25,101,101,101,101,101,101,101,101,101,32.6,,
VUT003,158,158,158,26,158,117,117,117,117,117,158,100,100,100,100,100,100,100,100,100,118.5,,
YEM001,63,25,25,25,25,25,25,25,25,25,330,103,103,103,103,103,103,103,103,103,63.3,,
YEM002,63,25,25,25,25,25,25,25,25,25,148,103,103,103,103,103,103,103,103,103,45.1,,
ZMB002,712,310,310,1456,25,310,310,310,310,310,712,101,101,101,101,101,101,101,101,101,415.4,,
ZWE001,345,25,25,25,25,25,25,25,25,25,503,101,101,101,101,101,101,101,101,101,80.4,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MIN,9.7
,,,,,,,,,,,,,,,,,,,,,,MAX,920.4
